year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2013,Foodservice,Lodging,Dry Goods,Spoiled,Spoiled,1925.284123290646,6144447.175758459,0,1925.284123290646
2013,Foodservice,Lodging,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1954.1203368176307,6236476.4968451625,1954.1203368176307,1954.1203368176307
2013,Foodservice,Lodging,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,3498.244131524612,31401671.463693365,510.6335716,0
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,1765.5697293161104,15848476.69338153,257.71762713797614,1765.5697293161104
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,122.44796460766393,1099143.0590443239,17.873550028967454,122.44796460766393
2013,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,1039.9725960293395,9335219.774248583,151.80327646476985,1039.9725960293395
2013,Foodservice,Lodging,Fresh Meat & Seafood,Other,Other,38.41401958345722,344819.96601932123,5.607238168789328,38.41401958345722
2013,Foodservice,Lodging,Fresh Meat & Seafood,Spoiled,Spoiled,3849.2163726159106,34552141.98354868,561.8644754832048,3849.2163726159106
2013,Foodservice,Lodging,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1812.5500379394252,16270191.176758451,1812.5500379394252,1812.5500379394252
2013,Foodservice,Lodging,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Frozen,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Overproduction,35452.76347287024,479455241.21972334,1390.1126033095113,0
2013,Foodservice,Lodging,Prepared Foods,Excess,Plate Waste,819953.0204179492,11088861196.791239,32150.58337206717,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Lodging,Produce,Date Label Concerns,Date Label Concerns,2021.6694578600607,6215065.591104923,461.7780341054871,0
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Cooking Issues,392.82065029406823,1207618.8308757232,89.72581889862535,392.82065029406823
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Equipment Issues,4.162579869977108,12796.704634151673,0.9507923966956182,4.162579869977108
2013,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Handling Errors,229.63562437403135,705951.4412655917,52.45203995724922,229.63562437403135
2013,Foodservice,Lodging,Produce,Other,Other,18.869666666824457,58009.58982718036,4.310100023401148,18.869666666824457
2013,Foodservice,Lodging,Produce,Spoiled,Spoiled,4838.548928643316,14874785.212969383,1105.1933358864549,4838.548928643316
2013,Foodservice,Lodging,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2355.791905,7242232.973968285,2355.791905,2355.791905
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Lodging,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Breads & Bakery,Date Label Concerns,Date Label Concerns,177.6886474853719,439294.7745943701,0,0
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,36.28813703012008,89714.16690201644,0,36.28813703012008
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,8.177381634867624,20216.716559548622,0,8.177381634867624
2013,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,33.884218050494916,83771.02387491617,0,33.884218050494916
2013,Foodservice,Military,Breads & Bakery,Other,Other,29.7065121,73442.59592475626,0,29.7065121
2013,Foodservice,Military,Breads & Bakery,Spoiled,Spoiled,17.775186519653555,43945.10660095451,0,17.775186519653555
2013,Foodservice,Military,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,287.67603164857746,711213.5708594914,287.67603164857746,287.67603164857746
2013,Foodservice,Military,Dairy & Eggs,Date Label Concerns,Date Label Concerns,379.24787735654473,1264053.9464305504,2.4988981320142747,0
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,18.307479153676287,61019.83070993762,0.1206296150630827,18.307479153676287
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,251.74057291772888,839065.1172298553,1.6587411162354382,251.74057291772888
2013,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,12.975810191781669,43249.08605,0.085498772,12.975810191781669
2013,Foodservice,Military,Dairy & Eggs,Other,Other,0.23241625259616971,774.6560992,0.001531411,0.23241625259616971
2013,Foodservice,Military,Dairy & Eggs,Spoiled,Spoiled,60.97530048521831,203234.0161014714,0.4017717001966784,60.97530048521831
2013,Foodservice,Military,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,159.83665275959316,532744.3178147734,159.83665275959316,159.83665275959316
2013,Foodservice,Military,Dry Goods,Date Label Concerns,Date Label Concerns,488.5388351924369,1559147.0525482208,0,0
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Cooking Issues,319.96498159133824,1021152.1009793895,0,319.96498159133824
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Equipment Issues,112.76653628479025,359888.7130544019,0,112.76653628479025
2013,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Handling Errors,38.19368227852258,121893.21065348866,0,38.19368227852258
2013,Foodservice,Military,Dry Goods,Other,Other,1.9520671454929026,6229.923840287158,0,1.9520671454929026
2013,Foodservice,Military,Dry Goods,Spoiled,Spoiled,90.92629842,290186.6954352642,0,90.92629842
2013,Foodservice,Military,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,890.0774013671796,2840637.134476268,890.0774013671796,890.0774013671796
2013,Foodservice,Military,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,414.19804337099964,3718011.205001928,60.45988166330561,0
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,63.18192455506989,567146.8207273134,9.222572976854591,63.18192455506989
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,6.280861453020177,56379.58371154571,0.9168081459358345,6.280861453020177
2013,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,20.519548741024032,184191.8699562167,2.9952084721837333,20.519548741024032
2013,Foodservice,Military,Fresh Meat & Seafood,Other,Other,4.301408610396978,38611.20463194221,0.6278703140497081,4.301408610396978
2013,Foodservice,Military,Fresh Meat & Seafood,Spoiled,Spoiled,151.8763381178089,1363304.1872940224,22.169166602832462,151.8763381178089
2013,Foodservice,Military,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,850.1464852127637,7631262.891029317,850.1464852127637,850.1464852127637
2013,Foodservice,Military,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Military,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Military,Frozen,Other,Other,0,0,0,0
2013,Foodservice,Military,Frozen,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Military,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Excess,Overproduction,13166.115451863341,100095560.34809926,516.2470068170846,0
2013,Foodservice,Military,Prepared Foods,Excess,Plate Waste,61783.14459247516,469707143.36066484,2422.5340863996785,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Other,Other,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2013,Foodservice,Military,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2013,Foodservice,Military,Produce,Date Label Concerns,Date Label Concerns,91.10812161804716,280086.81119310984,20.81038971,0
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Cooking Issues,17.516405632803874,53849.36172677317,4.000995972047942,17.516405632803874
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Equipment Issues,5.664208308855512,17413.047431839514,1.293785671766483,5.664208308855512
2013,Foodservice,Military,Produce,Mistakes & Malfunctions,Handling Errors,6.184631253631335,19012.94435085485,1.4126576680800376,6.184631253631335
2013,Foodservice,Military,Produce,Other,Other,0.5639157477221682,1733.6035553804488,0.1288063705824103,0.5639157477221682
2013,Foodservice,Military,Produce,Spoiled,Spoiled,31.58351980651395,97094.82746,7.214124756982534,31.58351980651395
2013,Foodservice,Military,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1075.7586981995926,3307123.6465080488,1075.7586981995926,1075.7586981995926
2013,Foodservice,Military,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,690.7464827414034,496543.42582220596,0,0
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,10.356548563072817,7444.8096829867245,0,10.356548563072817
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,35.65947971148952,25633.83334028395,0,35.65947971148952
2013,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,20.713097126145794,14889.619365973564,0,20.713097126145794
2013,Foodservice,Military,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2013,Foodservice,Military,Ready-To-Drink Beverages,Spoiled,Spoiled,26.00905945953516,18696.62431750076,0,26.00905945953516
2013,Foodservice,Military,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,19.18315245205544,13789.817935532305,19.18315245205544,19.18315245205544
2013,Foodservice,Other,Breads & Bakery,Date Label Concerns,Date Label Concerns,386.2266874845724,954857.6570421204,0,0
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,34.703741019323026,85797.10805621363,0,34.703741019323026
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,6.81902262,16858.482784400356,0,6.81902262
2013,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,27.554281765225124,68121.69583,0,27.554281765225124
2013,Foodservice,Other,Breads & Bakery,Other,Other,16.04388940368053,39664.86817784498,0,16.04388940368053
2013,Foodservice,Other,Breads & Bakery,Spoiled,Spoiled,99.16534995616246,245163.7776135952,0,99.16534995616246
2013,Foodservice,Other,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,152.99789622707766,378252.5067732311,152.99789622707766,152.99789622707766
